LID,Language,Longitude,Latitude,ISO639.3,Continent,Area,Macrocontinent
1857,Da'a,119.58,-1,kzf,NG and Oceania,Oceania,Pacific
2085,Makassar,119.58,-5.42,mak,NG and Oceania,Oceania,Pacific
2070,Mamasa,119.67,-3.08,mqj,NG and Oceania,Oceania,Pacific
2403,Toraja,119.75,-3,sda,NG and Oceania,Oceania,Pacific
1056,Bugis,120,-4,bug,NG and Oceania,Oceania,Pacific
1882,Kaili,120,-1.17,lew,NG and Oceania,Oceania,Pacific
1865,Lauje,120,-0.5,law,NG and Oceania,Oceania,Pacific
2328,Uma,120,-1.83,ppk,NG and Oceania,Oceania,Pacific
2450,Kambera,120.17,-9.83,xbr,NG and Oceania,Oceania,Pacific
1761,Konjo,120.33,-5.47,kjc,NG and Oceania,Oceania,Pacific
2073,Manggarai,120.33,-8.5,mqy,NG and Oceania,Oceania,Pacific
2134,Napu,120.42,-1.33,npy,NG and Oceania,Oceania,Pacific
2448,Selayar,120.5,-6,sly,NG and Oceania,Oceania,Pacific
982,Pamona,120.83,-1.75,pmf,NG and Oceania,Oceania,Pacific
2224,Ngad'a,121,-8.83,nxg,NG and Oceania,Oceania,Pacific
2876,Palu'e,121.1,-8.3,ple,NG and Oceania,Oceania,Pacific
2756,Ke'o,121.25,-8.83,xxk,NG and Oceania,Oceania,Pacific
2283,Padoe,121.33,-2.33,pdo,NG and Oceania,Oceania,Pacific
1627,Sawu,121.92,-11.5,hvn,NG and Oceania,Oceania,Pacific
1561,Gorontalo,122,0.5,gor,NG and Oceania,Oceania,Pacific
2438,Sika,122.25,-8.7,ski,NG and Oceania,Oceania,Pacific
2118,Muna,122.5,-5,mnb,NG and Oceania,Oceania,Pacific
2725,Wolio,122.75,-5.5,wlo,NG and Oceania,Oceania,Pacific
157,Lamaholot,122.92,-8.25,slp,NG and Oceania,Oceania,Pacific
988,Bajau,123,-4.33,bdl,NG and Oceania,Oceania,Pacific
1008,Banggai,123.17,-1.42,bgz,NG and Oceania,Oceania,Pacific
1040,Balantak,123.25,-0.83,blz,NG and Oceania,Oceania,Pacific
2380,Roti,123.25,-10.67,bpz,NG and Oceania,Oceania,Pacific
384,Tukang Besi,123.5,-5.5,bhq,NG and Oceania,Oceania,Pacific
1824,Kedang,123.75,-8.25,ksx,NG and Oceania,Oceania,Pacific
2878,Adang,124,-8.3,adn,NG and Oceania,Oceania,Pacific
146,Kui (Indonesia),124,-8.3,kvd,NG and Oceania,Oceania,Pacific
2053,Mongondow,124,0.67,mog,NG and Oceania,Oceania,Pacific
2975,Klon,124.1,-8.26,kyo,NG and Oceania,Oceania,Pacific
158,Lamma,124.12,-8.5,lev,NG and Oceania,Oceania,Pacific
2992,Teiwa,124.22,-8.28,twe,NG and Oceania,Oceania,Pacific
2589,Timorese,124.5,-9.67,aoz,NG and Oceania,Oceania,Pacific
2595,Tontemboan,124.5,1.08,tnt,NG and Oceania,Oceania,Pacific
1046,Bantik,124.75,1.42,bnq,NG and Oceania,Oceania,Pacific
2753,Manadonese,124.83,1.5,xmm,NG and Oceania,Oceania,Pacific
2384,Toratán,124.83,1.08,rth,NG and Oceania,Oceania,Pacific
2734,Woisika,124.83,-8.25,woi,NG and Oceania,Oceania,Pacific
364,Tanglapui,125,-8.2,tpg,NG and Oceania,Oceania,Pacific
2541,Tondano,125,1.25,tdn,NG and Oceania,Oceania,Pacific
137,Kolana,125.12,-8.25,kvw,NG and Oceania,Oceania,Pacific
3209,Bunak,125.15,-9.09,bfn,NG and Oceania,Oceania,Pacific
2394,Sangir,125.5,3.5,sxn,NG and Oceania,Oceania,Pacific
2629,Tetun,126,-9,tet,NG and Oceania,Oceania,Pacific
3033,Makasae,126.47,-8.47,mkz,NG and Oceania,Oceania,Pacific
39,Buru,126.5,-3.5,mhs,NG and Oceania,Oceania,Pacific
2581,Talaud,126.75,4.25,tld,NG and Oceania,Oceania,Pacific
2653,Tugun,126.75,-7.72,tzn,NG and Oceania,Oceania,Pacific
3034,Makalero,126.89,-8.68,mkz,NG and Oceania,Oceania,Pacific
1762,Kisar,127.12,-8.08,kje,NG and Oceania,Oceania,Pacific
320,Oirata,127.17,-8.1,oia,NG and Oceania,Oceania,Pacific
2529,Tabaru,127.25,1.5,tby,NG and Oceania,Oceania,Pacific
2557,Ternate,127.25,0.83,tft,NG and Oceania,Oceania,Pacific
570,Taba,127.3,0,mky,NG and Oceania,Oceania,Pacific
343,Sahu,127.5,1.17,saj,NG and Oceania,Oceania,Pacific
2643,Tidore,127.5,0.75,tvo,NG and Oceania,Oceania,Pacific
2072,Makian (West),127.58,0.5,mqs,NG and Oceania,Oceania,Pacific
1915,Leti,127.67,-8.2,lti,NG and Oceania,Oceania,Pacific
2290,Pagu,127.75,1.25,pgu,NG and Oceania,Oceania,Pacific
877,Larike,127.92,-3.75,alo,NG and Oceania,Oceania,Pacific
2509,Sawai,128,0.5,szw,NG and Oceania,Oceania,Pacific
1883,Wetan,128,-8.17,lex,NG and Oceania,Oceania,Pacific
878,Alune,128.33,-3,alp,NG and Oceania,Oceania,Pacific
1523,Galela,128.33,2.42,gbi,NG and Oceania,Oceania,Pacific
1102,Buli (Indonesia),128.5,1,bzq,NG and Oceania,Oceania,Pacific
2580,Tobelo,128.5,1.5,tlb,NG and Oceania,Oceania,Pacific
2307,Paulohi,128.75,-3.25,plh,NG and Oceania,Oceania,Pacific
2188,Nuaulu,129.17,-3.25,nni,NG and Oceania,Oceania,Pacific
102,Hoti,130.37,-2.97,hti,NG and Oceania,Oceania,Pacific
2446,Selaru,131,-8.2,slu,NG and Oceania,Oceania,Pacific
1496,Fordata,131.5,-6.75,frd,NG and Oceania,Oceania,Pacific
1685,Yamdena,131.5,-7.5,jmd,NG and Oceania,Oceania,Pacific
2464,Sonsorol-Tobi,132.25,5.33,sov,NG and Oceania,Oceania,Pacific
1729,Kei,132.92,-5.83,kei,NG and Oceania,Oceania,Pacific
2646,Tarangan (West),134.17,-6.5,txn,NG and Oceania,Oceania,Pacific
1845,Kola,134.5,-5.5,kvv,NG and Oceania,Oceania,Pacific
2309,Palauan,134.58,7.5,pau,NG and Oceania,Oceania,Pacific
1844,Dobel,134.67,-6.25,kvo,NG and Oceania,Oceania,Pacific
2786,Yapese,138.17,9.58,yap,NG and Oceania,Oceania,Pacific
2664,Ulithian,139.58,9.92,uli,NG and Oceania,Oceania,Pacific
2732,Woleaian,143.83,7.33,woe,NG and Oceania,Oceania,Pacific
2990,Seimat,144.3,-1.5,ssg,NG and Oceania,Oceania,Pacific
48,Chamorro,144.75,13.45,cha,NG and Oceania,Oceania,Pacific
1110,Carolinian,145.75,15.2,cal,NG and Oceania,Oceania,Pacific
2345,Puluwat,149.33,7.33,puw,NG and Oceania,Oceania,Pacific
2613,Chuukese,151.75,7.33,chk,NG and Oceania,Oceania,Pacific
2207,Nehan,154.2,-4.5,nsn,NG and Oceania,Oceania,Pacific
2467,Taiof,154.63,-5.53,sps,NG and Oceania,Oceania,Pacific
1609,Halia,154.67,-5.25,hla,NG and Oceania,Oceania,Pacific
1801,Kapingamarangi,154.75,1.05,kpg,NG and Oceania,Oceania,Pacific
140,Konua,154.83,-5.83,kyx,NG and Oceania,Oceania,Pacific
2182,Nukuoro,154.92,3.83,nkr,NG and Oceania,Oceania,Pacific
2573,Teop,155,-5.67,tio,NG and Oceania,Oceania,Pacific
2378,Rotokas,155.17,-6,roo,NG and Oceania,Oceania,Pacific
977,Banoni,155.25,-6.42,bcm,NG and Oceania,Oceania,Pacific
191,Motuna,155.42,-6.62,siw,NG and Oceania,Oceania,Pacific
440,Nasioi,155.58,-6.33,nas,NG and Oceania,Oceania,Pacific
2955,Torau,155.63,-6.21,ttu,NG and Oceania,Oceania,Pacific
1084,Buin,155.75,-6.75,buo,NG and Oceania,Oceania,Pacific
2088,Mono-Alu,155.75,-7.05,mte,NG and Oceania,Oceania,Pacific
1035,Bilua,156.67,-7.75,blb,NG and Oceania,Oceania,Pacific
973,Sisiqa,156.83,-7,baa,NG and Oceania,Oceania,Pacific
2387,Roviana,157.33,-8.25,rug,NG and Oceania,Oceania,Pacific
1614,Hoava,157.5,-8.08,hoa,NG and Oceania,Oceania,Pacific
487,Nagu,158,-8,ngr,NG and Oceania,Oceania,Pacific
334,Ponapean,158.25,6.88,pon,NG and Oceania,Oceania,Pacific
1769,Kokota,159.13,-8,kkk,NG and Oceania,Oceania,Pacific
550,Lavukaleve,159.2,-9.08,lvk,NG and Oceania,Oceania,Pacific
3027,Blablanga,159.35,-8.08,blp,NG and Oceania,Oceania,Pacific
1918,Luangiua,159.42,-5.33,ojv,NG and Oceania,Oceania,Pacific
2079,Cheke Holo,159.67,-8.33,mrn,NG and Oceania,Oceania,Pacific
2045,Mokilese,159.75,6.67,mkj,NG and Oceania,Oceania,Pacific
2500,Savosavo,159.8,-9.13,svs,NG and Oceania,Oceania,Pacific
2183,Gela,160.25,-9.08,nlg,NG and Oceania,Oceania,Pacific
2046,Rennellese,160.25,-11.62,mnv,NG and Oceania,Oceania,Pacific
2034,Toqabaqita,160.58,-8.42,mlu,NG and Oceania,Oceania,Pacific
1884,Longgu,160.67,-9.75,lgu,NG and Oceania,Oceania,Pacific
2294,Pingilapese,160.7,6.22,pif,NG and Oceania,Oceania,Pacific
1847,Kwaio,161,-8.95,kwd,NG and Oceania,Oceania,Pacific
881,'Are'are,161.17,-9.25,alu,NG and Oceania,Oceania,Pacific
860,Arosi,161.33,-10.25,aia,NG and Oceania,Oceania,Pacific
906,Sa'a,161.45,-9.62,apb,NG and Oceania,Oceania,Pacific
1898,Lau,161.5,-9.58,llu,NG and Oceania,Oceania,Pacific
1819,Kosraean,163,5.3,kos,NG and Oceania,Oceania,Pacific
2152,Nelemwa,164.08,-20.25,nee,NG and Oceania,Oceania,Pacific
2781,Nyalayu,164.33,-20.33,yly,NG and Oceania,Oceania,Pacific
1512,Po-Ai,164.83,-20.67,fwa,NG and Oceania,Oceania,Pacific
1111,Cèmuhî,165.17,-20.83,cam,NG and Oceania,Oceania,Pacific
2904,Dumbea,165.25,21.18,duf,NG and Oceania,Oceania,Pacific
867,Ajie,165.5,-21.33,aji,NG and Oceania,Oceania,Pacific
1144,Tinrin,165.75,-21.67,cir,NG and Oceania,Oceania,Pacific
2488,Natügu,165.87,-10.78,ntu,NG and Oceania,Oceania,Pacific
893,Xârâcùù,166,-21.67,ane,NG and Oceania,Oceania,Pacific
2302,Pileni,166.22,-10.22,piv,NG and Oceania,Oceania,Pacific
13,Aiwo,166.25,-10.33,nfl,NG and Oceania,Oceania,Pacific
1158,Tayo,166.33,-22,cks,NG and Oceania,Oceania,Pacific
1438,Paita,166.5,-22.08,duf,NG and Oceania,Oceania,Pacific
1629,Iaai,166.58,-20.42,iai,NG and Oceania,Oceania,Pacific
2579,Buma,166.83,-11.63,tkw,NG and Oceania,Oceania,Pacific
871,Araki,166.92,-15.67,akr,NG and Oceania,Oceania,Pacific
2201,Nauruan,166.92,-0.5,nau,NG and Oceania,Oceania,Pacific
2439,Sakao,167.08,-15.17,sku,NG and Oceania,Oceania,Pacific
2027,Tamabo,167.17,-15.67,mla,NG and Oceania,Oceania,Pacific
3012,Tamambo,167.17,-15.67,mla,NG and Oceania,Oceania,Pacific
2184,Nambas (Big),167.2,-16.08,nmb,NG and Oceania,Oceania,Pacific
70,Drehu,167.25,-21,dhv,NG and Oceania,Oceania,Pacific
2037,Mae,167.25,-16,mme,NG and Oceania,Oceania,Pacific
2670,Atchin,167.33,-16,upv,NG and Oceania,Oceania,Pacific
3183,Vinmavis,167.42,-16.17,vnm,NG and Oceania,Oceania,Pacific
2035,Mwotlap,167.58,-13.58,mlv,NG and Oceania,Oceania,Pacific
937,Aulua,167.67,-16.33,aul,NG and Oceania,Oceania,Pacific
2836,Port Sandwich,167.8,-16.42,psw,NG and Oceania,Oceania,Pacific
2249,Ambae (Lolovoli Northeast),167.88,-15.42,omb,NG and Oceania,Oceania,Pacific
983,Bislama,168,-16,bis,NG and Oceania,Oceania,Pacific
1177,Lonwolwol,168,-16.22,crc,NG and Oceania,Oceania,Pacific
2155,Nengone,168,-21.5,nen,NG and Oceania,Oceania,Pacific
3158,Lamen,168.17,-16.58,lmu,NG and Oceania,Oceania,Pacific
1900,Raga,168.17,-15.5,lml,NG and Oceania,Oceania,Pacific
2642,Ambrym (Southeast),168.22,-16.3,tvk,NG and Oceania,Oceania,Pacific
3163,Ifira-Mele,168.25,-17.75,mxe,NG and Oceania,Oceania,Pacific
467,Paamese,168.25,-16.5,pma,NG and Oceania,Oceania,Pacific
1925,Lewo,168.33,-16.75,lww,NG and Oceania,Oceania,Pacific
3038,Efate (South),168.4,-17.77,erk,NG and Oceania,Oceania,Pacific
1897,Nguna,168.5,-16.92,llp,NG and Oceania,Oceania,Pacific
2830,Tikopia,168.82,-12.32,tkp,NG and Oceania,Oceania,Pacific
2678,Ura,169.08,-18.67,uur,NG and Oceania,Oceania,Pacific
1476,Erromangan,169.17,-18.83,erg,NG and Oceania,Oceania,Pacific
483,Lenakel,169.25,-19.45,tnl,NG and Oceania,Oceania,Pacific
2223,Tanna (Southwest),169.33,-19.57,nwi,NG and Oceania,Oceania,Pacific
2593,Kwamera,169.42,-19.58,tnk,NG and Oceania,Oceania,Pacific
935,Anejom,169.8,-20.2,aty,NG and Oceania,Oceania,Pacific
444,Futuna (West),170.22,-19.53,fut,NG and Oceania,Oceania,Pacific
2125,Marshallese,171.05,7.12,mah,NG and Oceania,Oceania,Pacific
346,Samoan,171.83,-13.92,smo,NG and Oceania,Oceania,Pacific
2237,Sign Language New Zealand,172,-43,nzs,NG and Oceania,Oceania,Pacific
543,Kiribatese,173,1.33,gil,NG and Oceania,Oceania,Pacific
175,Maori,176,-40,mri,NG and Oceania,Oceania,Pacific
1274,Tuvalu,176.12,-5.67,tvl,NG and Oceania,Oceania,Pacific
2385,Rotuman,177.07,-12.5,rtm,NG and Oceania,Oceania,Pacific
2744,Fijian (Wayan),177.3,-17,wyy,NG and Oceania,Oceania,Pacific
3195,Fijian (Nadroga),177.42,-18.08,fij,NG and Oceania,Oceania,Pacific
585,Fijian,178,-17.83,fij,NG and Oceania,Oceania,Pacific
77,Fijian (Boumaa),178,-18,fij,NG and Oceania,Oceania,Pacific
1467,Tuvaluan,179.17,-8.5,tvl,NG and Oceania,Oceania,Pacific
3142,Bayungu,114,-23,bxj,Australia,S Australia,Pacific
795,Nhanda,114.17,-27,yia,Australia,S Australia,Pacific
2770,Yingkarta,114.83,-25.17,yia,Australia,S Australia,Pacific
1318,Dhargari,114.92,-23.75,dhr,Australia,S Australia,Pacific
3146,Dhalandji,115,-22.08,dhl,Australia,S Australia,Pacific
773,Juat,115.5,-31,nys,Australia,S Australia,Pacific
179,Martuthunira,116,-21,vma,Australia,S Australia,Pacific
2917,Djiwarli,116.83,-24.31,djl,Australia,S Australia,Pacific
2198,Ngarluma,117.5,-20.83,nrl,Australia,S Australia,Pacific
2710,Watjarri,117.5,-26,wbv,Australia,S Australia,Pacific
2773,Yindjibarndi,117.92,-21.75,yij,Australia,S Australia,Pacific
1015,Badimaya,118,-27.67,bia,Australia,S Australia,Pacific
2316,Panyjima,118.42,-22.83,pnw,Australia,S Australia,Pacific
3182,Kariera,118.5,-20.5,vka,Australia,S Australia,Pacific
3167,Ngarla,119,-20,nrk,Australia,S Australia,Pacific
3168,Nyamal,119,-21,nly,Australia,S Australia,Pacific
3197,Balyku,120,-22,nad,Australia,S Australia,Pacific
2036,Nyangumarda,121,-20,nna,Australia,S Australia,Pacific
1522,Karadjeri,122,-19,gbd,Australia,S Australia,Pacific
2232,Nyungar,122,-33.75,nys,Australia,S Australia,Pacific
3184,Wanman,123,-22,wbt,Australia,S Australia,Pacific
482,Warrwa,123.5,-18.5,wwr,Australia,S Australia,Pacific
2179,Ngadjumaja,123.83,-32.33,nju,Australia,S Australia,Pacific
1361,Yulparija,124,-21,mpj,Australia,S Australia,Pacific
1360,Mantjiltjara,125.08,-22.67,mpj,Australia,S Australia,Pacific
2728,Walmatjari,125.75,-19.5,wmt,Australia,S Australia,Pacific
2064,Martu Wangka,126,-21.5,mpj,Australia,S Australia,Pacific
2211,Ngaanyatjarra,126.5,-26,ntj,Australia,S Australia,Pacific
2301,Pintupi,129,-23,piu,Australia,S Australia,Pacific
510,Pitjantjatjara,130,-26,pjt,Australia,S Australia,Pacific
810,Western Desert (Ooldea),132,-30.5,ntj,Australia,S Australia,Pacific
416,Yankunytjara,132,-27,kdd,Australia,S Australia,Pacific
404,Warlpiri,132.33,-20,wbp,Australia,S Australia,Pacific
919,Arrernte (Western),132.5,-24,are,Australia,S Australia,Pacific
1825,Gugada,134,-30,ktd,Australia,S Australia,Pacific
3155,Kaytej,134,-21,gbb,Australia,S Australia,Pacific
2723,Wirangu,134,-32,wiw,Australia,S Australia,Pacific
883,Alyawarra,135,-22.5,aly,Australia,S Australia,Pacific
193,Mparntwe Arrernte,136,-24,aer,Australia,S Australia,Pacific
918,Arabana,136.25,-28.25,ard,Australia,S Australia,Pacific
1023,Banggarla,137,-32,bjb,Australia,S Australia,Pacific
3185,Wangkangurru,137,-27,wgg,Australia,S Australia,Pacific
755,Bularnu,138,-21,yil,Australia,S Australia,Pacific
775,Kaurna,138.5,-34.25,zku,Australia,S Australia,Pacific
2737,Warluwara,138.5,-22,wrb,Australia,S Australia,Pacific
64,Diyari,139,-28,dif,Australia,S Australia,Pacific
837,Adynyamathanha,139.5,-30.5,adt,Australia,S Australia,Pacific
1826,Kalkatungu,139.5,-21,ktg,Australia,S Australia,Pacific
2136,Ngarinyeri,140,-36,nay,Australia,S Australia,Pacific
2300,Pitta Pitta,140,-22.83,pit,Australia,S Australia,Pacific
3191,Yalarnnga,140,-22,ylr,Australia,S Australia,Pacific
2920,Yandruwandha,140.35,-28.18,ynd,Australia,S Australia,Pacific
1392,Paakantyi,142.5,-32.5,drl,Australia,S Australia,Pacific
806,Warrnambool,142.5,-38.25,gjm,Australia,S Australia,Pacific
2141,Wangkumara,143,-27.33,nbx,Australia,S Australia,Pacific
783,Madimadi,143.5,-34.5,dmd,Australia,S Australia,Pacific
808,Wathawurrung,144,-38,wth,Australia,S Australia,Pacific
2808,Margany,144.5,-27,zmc,Australia,S Australia,Pacific
931,Auslan,145,-30,asf,Australia,S Australia,Pacific
408,Wemba Wemba,145,-36,xww,Australia,S Australia,Pacific
210,Ngiyambaa,145.5,-31.75,wyb,Australia,S Australia,Pacific
811,Woiwurrung,145.5,-37.5,wyi,Australia,S Australia,Pacific
815,Yorta Yorta,146,-36,xyy,Australia,S Australia,Pacific
1103,Biri,146.5,-20.5,bzr,Australia,S Australia,Pacific
1589,Gunya,146.5,-26.5,gyy,Australia,S Australia,Pacific
733,Tasmanian,146.5,-42.17,xtz,Australia,S Australia,Pacific
2813,Muruwari,147,-28.75,zmu,Australia,S Australia,Pacific
801,Tasmanian (Oyster Bay to Pitwater),147.75,-42.5,xtz,Australia,S Australia,Pacific
1344,Yuwaalaraay,148,-29.5,kld,Australia,S Australia,Pacific
1774,Gamilaraay,149.5,-29.83,kld,Australia,S Australia,Pacific
1319,Dhurga,150,-35.67,dhu,Australia,S Australia,Pacific
2524,Dharawal,150.5,-34.5,tbh,Australia,S Australia,Pacific
1028,Dharumbal,150.5,-22.75,bjy,Australia,S Australia,Pacific
1553,Gureng Gureng,151,-25.25,gnr,Australia,S Australia,Pacific
1232,Gidabal,152.42,-28.42,bdy,Australia,S Australia,Pacific
1744,Gumbaynggir,152.5,-30.17,kgs,Australia,S Australia,Pacific
3186,Wagawaga (Australia),152.5,-26.5,wkw,Australia,S Australia,Pacific
1230,Bandjalang (Waalubal),152.58,-29.08,bdy,Australia,S Australia,Pacific
660,Bandjalang,153,-28.75,bdy,Australia,S Australia,Pacific
1229,Bandjalang (Casino),153,-28.92,bdy,Australia,S Australia,Pacific
1231,Bandjalang (Yugumbir),153,-27.92,bdy,Australia,S Australia,Pacific
813,Yaygir,153,-29.67,xyy,Australia,S Australia,Pacific
1742,Kamoro,136,-4.33,kgq,NG and Oceania,S New Guinea,Pacific
26,Asmat,138.4,-6,asc,NG and Oceania,S New Guinea,Pacific
131,Kimaama,138.5,-8,kig,NG and Oceania,S New Guinea,Pacific
2362,Riantana,138.5,-7.5,ran,NG and Oceania,S New Guinea,Pacific
2084,Mombum,138.75,-8.25,mso,NG and Oceania,S New Guinea,Pacific
2336,Pisa,139.17,-5.17,psa,NG and Oceania,S New Guinea,Pacific
1680,Yelmek,139.17,-7.67,jel,NG and Oceania,S New Guinea,Pacific
3202,Momuna,139.25,-4.83,mqf,NG and Oceania,S New Guinea,Pacific
2533,Tamagario,139.25,-6.42,tcg,NG and Oceania,S New Guinea,Pacific
1672,Yaqay,139.25,-6.58,jaq,NG and Oceania,S New Guinea,Pacific
1980,Maklew,139.42,-7.67,mgf,NG and Oceania,S New Guinea,Pacific
138,Kombai,140,-5.58,tyn,NG and Oceania,S New Guinea,Pacific
656,Korowai,140,-5.25,khe,NG and Oceania,S New Guinea,Pacific
410,Wiru,140.16,-6.5,wiu,NG and Oceania,S New Guinea,Pacific
857,Aghu,140.17,-6.17,ahh,NG and Oceania,S New Guinea,Pacific
557,Marind,140.17,-7.83,mrz,NG and Oceania,S New Guinea,Pacific
2727,Wambon,140.42,-5.5,wms,NG and Oceania,S New Guinea,Pacific
2055,Moraori,140.67,-8.58,mok,NG and Oceania,S New Guinea,Pacific
1747,Kanum (Bädi),140.75,-8.83,khd,NG and Oceania,S New Guinea,Pacific
2784,Kati (West Papua and Indonesia),140.92,-5.75,bsh,NG and Oceania,S New Guinea,Pacific
211,Ngkalmpw Knwme,140.92,-8.67,kcd,NG and Oceania,S New Guinea,Pacific
1679,Yei,140.92,-7.92,jei,NG and Oceania,S New Guinea,Pacific
38,Boazi,141.33,-7,kvg,NG and Oceania,S New Guinea,Pacific
947,Awin,141.42,-5.75,awi,NG and Oceania,S New Guinea,Pacific
2807,Zimakani,141.43,-7.43,zik,NG and Oceania,S New Guinea,Pacific
2494,Suki,141.75,-8,sui,NG and Oceania,S New Guinea,Pacific
2451,Nomad,142.25,-6.17,smq,NG and Oceania,S New Guinea,Pacific
978,Kaluli,142.75,-6.5,bco,NG and Oceania,S New Guinea,Pacific
1557,Gogodala,142.83,-8.08,ggw,NG and Oceania,S New Guinea,Pacific
134,Kiwai,143.5,-8,kiw,NG and Oceania,S New Guinea,Pacific
1777,Rumu,144.25,-7.17,klq,NG and Oceania,S New Guinea,Pacific
2329,Podopa,144.5,-7,ppo,NG and Oceania,S New Guinea,Pacific
2068,Dadibi,144.58,-6.55,mps,NG and Oceania,S New Guinea,Pacific
330,Pawaian,145.08,-7,pwa,NG and Oceania,S New Guinea,Pacific
2256,Orokolo,145.33,-7.83,oro,NG and Oceania,S New Guinea,Pacific
3052,Akoye,145.66,-7.66,miw,NG and Oceania,S New Guinea,Pacific
3053,Tainae,145.68,-7.4,ago,NG and Oceania,S New Guinea,Pacific
2522,Kaki Ae,145.83,-8,tbd,NG and Oceania,S New Guinea,Pacific
2604,Toaripi,146.25,-8.33,tqo,NG and Oceania,S New Guinea,Pacific
1968,Mekeo,146.5,-8.33,mek,NG and Oceania,S New Guinea,Pacific
2382,Roro,146.58,-8.75,rro,NG and Oceania,S New Guinea,Pacific
2202,Ala'ala,146.75,-8.92,nrz,NG and Oceania,S New Guinea,Pacific
1836,Kunimaipa,146.83,-8,kup,NG and Oceania,S New Guinea,Pacific
2718,Weri,146.92,-7.75,wer,NG and Oceania,S New Guinea,Pacific
1970,Motu,147,-9.33,meu,NG and Oceania,S New Guinea,Pacific
1715,Kela (Apoze),147.08,-7.42,kcl,NG and Oceania,S New Guinea,Pacific
1810,Koita,147.08,-9.33,kqi,NG and Oceania,S New Guinea,Pacific
2282,Tok Pisin,147.17,-9.5,tpi,NG and Oceania,S New Guinea,Pacific
1539,Guhu-Samane,147.33,-8,ghs,NG and Oceania,S New Guinea,Pacific
669,Koiari,147.33,-9.5,kbk,NG and Oceania,S New Guinea,Pacific
486,Koiali (Mountain),147.5,-9,kpx,NG and Oceania,S New Guinea,Pacific
358,Suena,147.55,-7.75,sue,NG and Oceania,S New Guinea,Pacific
3054,Zia,147.58,-7.96,zia,NG and Oceania,S New Guinea,Pacific
153,Mulaha,147.6,-9.66,mfw,NG and Oceania,S New Guinea,Pacific
2453,Sinaugoro,147.83,-9.83,snc,NG and Oceania,S New Guinea,Pacific
1010,Binandere,148,-8.25,bhg,NG and Oceania,S New Guinea,Pacific
904,Ömie,148.08,-9.05,aom,NG and Oceania,S New Guinea,Pacific
31,Barai,148.19,-9.04,bbb,NG and Oceania,S New Guinea,Pacific
2255,Orokaiva,148.25,-8.83,ork,NG and Oceania,S New Guinea,Pacific
3058,Ese,148.38,-9.09,mcq,NG and Oceania,S New Guinea,Pacific
3055,Ewage-Notu,148.4,-8.69,nou,NG and Oceania,S New Guinea,Pacific
2787,Yareba,148.5,-9.5,yrb,NG and Oceania,S New Guinea,Pacific
3076,Baruga,148.77,-9.4,bjz,NG and Oceania,S New Guinea,Pacific
1806,Korafe,149.08,-9.05,kpr,NG and Oceania,S New Guinea,Pacific
1941,Maisin,149.17,-9.5,mbq,NG and Oceania,S New Guinea,Pacific
505,Daga,149.33,-10,dgz,NG and Oceania,S New Guinea,Pacific
1984,Magi,149.33,-10.33,mgu,NG and Oceania,S New Guinea,Pacific
2346,Gapapaiwa,149.83,-9.75,pwg,NG and Oceania,S New Guinea,Pacific
2713,Wedau,150.17,-10.17,wed,NG and Oceania,S New Guinea,Pacific
2690,Iduna,150.25,-9.33,viv,NG and Oceania,S New Guinea,Pacific
2103,Minaveha,150.47,-9.6,mvn,NG and Oceania,S New Guinea,Pacific
3023,Wagawaga,150.5,-10.3,wgb,NG and Oceania,S New Guinea,Pacific
368,Tawala,150.67,-10.33,tbo,NG and Oceania,S New Guinea,Pacific
737,Saliba,150.72,-10.58,sbe,NG and Oceania,S New Guinea,Pacific
1581,Gumawana,150.83,-9.25,gvs,NG and Oceania,S New Guinea,Pacific
542,Kilivila,151.08,-8.5,kij,NG and Oceania,S New Guinea,Pacific
2121,Muyuw,152.75,-9.08,myw,NG and Oceania,S New Guinea,Pacific
2561,Sudest,153.45,-11.5,tgo,NG and Oceania,S New Guinea,Pacific
2779,Yelî Dnye,154.17,-11.37,yle,NG and Oceania,S New Guinea,Pacific
100000,Nafusi,11.79,31.86,jbn,Africa,N Africa,Africa
